event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer
EVT000304,2026-08-13 10:09:01.735196,Phishing,Oceania,Router,2,575,45,0,94
EVT000305,2026-08-13 10:17:01.735196,Unauthorized Access,Asia,Server,2,337,86,0,477
EVT000306,2026-08-13 10:25:01.735196,Malware,Asia,Firewall,3,382,44,0,229
EVT000307,2026-08-13 10:33:01.735196,Ransomware,Oceania,Desktop,1,712,36,0,116
EVT000308,2026-08-13 10:41:01.735196,Brute Force,Asia,Server,4,913,20,1,118
EVT000309,2026-08-13 10:49:01.735196,DDoS,North America,Firewall,5,346,31,0,140
EVT000310,2026-08-13 10:57:01.735196,Unauthorized Access,Asia,Firewall,3,744,65,0,274
EVT000311,2026-08-13 11:05:01.735196,Malware,Oceania,Router,4,463,77,0,235
EVT000312,2026-08-13 11:13:01.735196,Ransomware,Oceania,Router,4,317,66,0,172
EVT000313,2026-08-13 11:21:01.735196,Malware,North America,Desktop,1,437,62,0,288
EVT000314,2026-08-13 11:29:01.735196,Malware,North America,Laptop,6,371,38,0,433
EVT000315,2026-08-13 11:37:01.735196,Phishing,South America,Router,0,146,43,0,157
EVT000316,2026-08-13 11:45:01.735196,Brute Force,Oceania,Firewall,3,615,62,0,303
EVT000317,2026-08-13 11:53:01.735196,Brute Force,Oceania,Laptop,1,412,57,0,151
EVT000318,2026-08-13 12:01:01.735196,Brute Force,North America,Router,3,306,86,0,143
EVT000319,2026-08-13 12:09:01.735196,Ransomware,North America,Desktop,2,987,50,0,109
EVT000320,2026-08-13 12:17:01.735196,DDoS,Europe,Desktop,1,758,34,0,93
EVT000321,2026-08-13 12:25:01.735196,Brute Force,Asia,Firewall,0,523,92,0,111
EVT000322,2026-08-13 12:33:01.735196,Brute Force,Asia,Server,4,812,32,0,336
EVT000323,2026-08-13 12:41:01.735196,Phishing,North America,Router,5,219,42,0,173
EVT000324,2026-08-13 12:49:01.735196,Phishing,Oceania,Firewall,1,419,37,0,98
EVT000325,2026-08-13 12:57:01.735196,Malware,Asia,Laptop,2,433,98,0,77
EVT000326,2026-08-13 13:05:01.735196,Unauthorized Access,Europe,Server,6,161,52,0,44
EVT000327,2026-08-13 13:13:01.735196,Unauthorized Access,Europe,Firewall,4,968,71,0,210
EVT000328,2026-08-13 13:21:01.735196,Phishing,Asia,Laptop,7,687,50,0,370
EVT000329,2026-08-13 13:29:01.735196,Unauthorized Access,North America,Desktop,2,632,55,0,166
EVT000330,2026-08-13 13:37:01.735196,Phishing,Europe,Firewall,3,175,49,1,203
EVT000331,2026-08-13 13:45:01.735196,Phishing,North America,Server,3,361,90,0,410
EVT000332,2026-08-13 13:53:01.735196,Ransomware,Europe,Firewall,0,361,94,0,476
EVT000333,2026-08-13 14:01:01.735196,Phishing,Asia,Server,3,523,18,0,246
EVT000334,2026-08-13 14:09:01.735196,DDoS,Africa,Server,4,235,47,0,362
EVT000335,2026-08-13 14:17:01.735196,DDoS,South America,Desktop,4,481,13,0,314
EVT000336,2026-08-13 14:25:01.735196,Malware,South America,Firewall,2,282,45,0,201
EVT000337,2026-08-13 14:33:01.735196,Unauthorized Access,North America,Firewall,3,100,44,0,341
EVT000338,2026-08-13 14:41:01.735196,Brute Force,North America,Server,4,701,96,0,17
EVT000339,2026-08-13 14:49:01.735196,DDoS,South America,Server,1,769,51,0,184
EVT000340,2026-08-13 14:57:01.735196,DDoS,North America,Server,5,850,32,0,122
EVT000341,2026-08-13 15:05:01.735196,Phishing,North America,Laptop,1,754,45,0,456
EVT000342,2026-08-13 15:13:01.735196,Brute Force,Africa,Firewall,5,812,43,0,93
EVT000343,2026-08-13 15:21:01.735196,DDoS,Africa,Firewall,8,410,49,0,366
EVT000344,2026-08-13 15:29:01.735196,Unauthorized Access,Africa,Router,2,378,28,0,293
EVT000345,2026-08-13 15:37:01.735196,Brute Force,North America,Firewall,3,172,57,0,39
EVT000346,2026-08-13 15:45:01.735196,Phishing,South America,Router,6,659,36,0,322
EVT000347,2026-08-13 15:53:01.735196,DDoS,Asia,Router,0,479,37,0,299
EVT000348,2026-08-13 16:01:01.735196,Brute Force,North America,Desktop,2,667,69,0,157
EVT000349,2026-08-13 16:09:01.735196,Brute Force,Asia,Desktop,3,578,95,0,314
EVT000350,2026-08-13 16:17:01.735196,Brute Force,South America,Server,2,787,60,1,330
EVT000351,2026-08-13 16:25:01.735196,Malware,North America,Router,1,533,73,0,353
EVT000352,2026-08-13 16:33:01.735196,Brute Force,Asia,Laptop,3,462,68,0,60
EVT000353,2026-08-13 16:41:01.735196,Unauthorized Access,Africa,Firewall,0,926,19,0,435
EVT000354,2026-08-13 16:49:01.735196,Malware,South America,Desktop,3,186,10,0,210
EVT000355,2026-08-13 16:57:01.735196,DDoS,Oceania,Server,4,377,72,1,498
EVT000356,2026-08-13 17:05:01.735196,Unauthorized Access,Asia,Desktop,5,515,55,0,350
EVT000357,2026-08-13 17:13:01.735196,Unauthorized Access,Europe,Laptop,4,703,67,0,492
EVT000358,2026-08-13 17:21:01.735196,Phishing,North America,Desktop,2,608,21,0,347
EVT000359,2026-08-13 17:29:01.735196,Ransomware,North America,Desktop,3,952,12,0,154
EVT000360,2026-08-13 17:37:01.735196,DDoS,Africa,Firewall,4,921,49,0,255
EVT000361,2026-08-13 17:45:01.735196,Brute Force,Africa,Server,2,283,24,0,21
EVT000362,2026-08-13 17:53:01.735196,Brute Force,Oceania,Desktop,3,919,74,0,259
EVT000363,2026-08-13 18:01:01.735196,Ransomware,Oceania,Desktop,120,9699,986,1,1471
EVT000364,2026-08-13 18:09:01.735196,Ransomware,North America,Laptop,3,948,85,0,361
EVT000365,2026-08-13 18:17:01.735196,Unauthorized Access,Oceania,Router,2,936,17,1,198
EVT000366,2026-08-13 18:25:01.735196,Brute Force,Oceania,Server,1,579,26,0,180
EVT000367,2026-08-13 18:33:01.735196,Unauthorized Access,Europe,Router,6,385,61,0,172
EVT000368,2026-08-13 18:41:01.735196,Ransomware,Europe,Desktop,4,164,40,0,10
EVT000369,2026-08-13 18:49:01.735196,Ransomware,Africa,Firewall,1,747,9,0,210
EVT000370,2026-08-13 18:57:01.735196,Malware,Europe,Laptop,3,364,38,0,393
EVT000371,2026-08-13 19:05:01.735196,Malware,Oceania,Server,1,174,76,0,197
EVT000372,2026-08-13 19:13:01.735196,Brute Force,South America,Router,2,182,20,0,154
EVT000373,2026-08-13 19:21:01.735196,DDoS,Asia,Laptop,3,549,94,0,120
EVT000374,2026-08-13 19:29:01.735196,Malware,Asia,Router,3,731,59,0,230
EVT000375,2026-08-13 19:37:01.735196,Brute Force,Oceania,Firewall,4,502,57,0,290
EVT000376,2026-08-13 19:45:01.735196,Brute Force,Asia,Server,3,109,76,0,157
EVT000377,2026-08-13 19:53:01.735196,Unauthorized Access,North America,Server,5,802,8,0,480
EVT000378,2026-08-13 20:01:01.735196,Phishing,Europe,Desktop,2,389,86,0,136
EVT000379,2026-08-13 20:09:01.735196,Malware,North America,Router,1,690,61,0,358
EVT000380,2026-08-13 20:17:01.735196,Phishing,Europe,Router,0,195,90,0,352
EVT000381,2026-08-13 20:25:01.735196,Phishing,Africa,Firewall,4,767,15,0,116
EVT000382,2026-08-13 20:33:01.735196,Ransomware,North America,Router,5,276,74,0,469
EVT000383,2026-08-13 20:41:01.735196,Malware,South America,Server,2,927,95,0,448
EVT000384,2026-08-13 20:49:01.735196,Malware,Asia,Firewall,0,122,89,0,22
EVT000385,2026-08-13 20:57:01.735196,DDoS,Oceania,Router,2,551,51,0,210
EVT000386,2026-08-13 21:05:01.735196,DDoS,North America,Desktop,3,200,52,0,50
EVT000387,2026-08-13 21:13:01.735196,Unauthorized Access,South America,Desktop,2,326,75,0,219
EVT000388,2026-08-13 21:21:01.735196,Malware,Europe,Router,5,199,91,0,171
EVT000389,2026-08-13 21:29:01.735196,Unauthorized Access,North America,Router,2,102,32,1,437
EVT000390,2026-08-13 21:37:01.735196,Brute Force,Asia,Laptop,4,326,17,0,127
EVT000391,2026-08-13 21:45:01.735196,Phishing,North America,Firewall,2,685,50,0,111
EVT000392,2026-08-13 21:53:01.735196,Unauthorized Access,Africa,Laptop,1,967,18,0,418
EVT000393,2026-08-13 22:01:01.735196,Ransomware,Asia,Laptop,4,508,64,0,330
EVT000394,2026-08-13 22:09:01.735196,Phishing,Asia,Laptop,5,792,46,0,231
EVT000395,2026-08-13 22:17:01.735196,Phishing,Oceania,Server,2,835,29,0,451
EVT000396,2026-08-13 22:25:01.735196,Brute Force,South America,Router,3,472,81,1,120
EVT000397,2026-08-13 22:33:01.735196,Unauthorized Access,South America,Firewall,5,158,8,0,422
EVT000398,2026-08-13 22:41:01.735196,Unauthorized Access,Asia,Desktop,2,178,91,0,13
EVT000399,2026-08-13 22:49:01.735196,Malware,South America,Router,6,332,21,0,208
EVT000400,2026-08-13 22:57:01.735196,Ransomware,Africa,Server,3,366,81,0,369
EVT000401,2026-08-13 23:05:01.735196,Malware,Asia,Router,5,537,64,0,168
EVT000402,2026-08-13 23:13:01.735196,Malware,Asia,Desktop,1,852,9,0,370
EVT000403,2026-08-13 23:21:01.735196,Malware,Africa,Firewall,3,114,65,0,55
EVT000404,2026-08-13 23:29:01.735196,DDoS,Africa,Firewall,1,697,66,0,211
EVT000405,2026-08-13 23:37:01.735196,Brute Force,North America,Router,2,617,97,0,244
EVT000406,2026-08-13 23:45:01.735196,Unauthorized Access,Oceania,Laptop,3,962,32,0,178
EVT000407,2026-08-13 23:53:01.735196,DDoS,Africa,Laptop,6,700,22,0,320
EVT000408,2026-08-14 00:01:01.735196,DDoS,North America,Desktop,1,489,8,0,294
EVT000409,2026-08-14 00:09:01.735196,Malware,Africa,Laptop,7,451,98,0,48
EVT000410,2026-08-14 00:17:01.735196,Brute Force,South America,Router,133,7369,866,1,1155
EVT000411,2026-08-14 00:25:01.735196,Unauthorized Access,Europe,Desktop,3,975,17,0,237
EVT000412,2026-08-14 00:33:01.735196,Ransomware,South America,Router,4,704,75,0,477
EVT000413,2026-08-14 00:41:01.735196,Brute Force,Africa,Server,1,710,95,0,26
EVT000414,2026-08-14 00:49:01.735196,Brute Force,Asia,Server,3,423,69,0,67
EVT000415,2026-08-14 00:57:01.735196,Unauthorized Access,Oceania,Router,2,414,79,0,398
EVT000416,2026-08-14 01:05:01.735196,Brute Force,Oceania,Firewall,0,500,26,0,246
EVT000417,2026-08-14 01:13:01.735196,Ransomware,North America,Firewall,3,760,80,0,412
EVT000418,2026-08-14 01:21:01.735196,Ransomware,Asia,Router,3,744,25,0,288
EVT000419,2026-08-14 01:29:01.735196,Brute Force,North America,Desktop,2,320,12,0,156
EVT000420,2026-08-14 01:37:01.735196,Brute Force,Asia,Laptop,1,593,95,0,280
EVT000421,2026-08-14 01:45:01.735196,Brute Force,Oceania,Firewall,2,382,44,0,173
EVT000422,2026-08-14 01:53:01.735196,Brute Force,South America,Firewall,4,570,57,0,288
EVT000423,2026-08-14 02:01:01.735196,Ransomware,Asia,Laptop,5,425,61,1,400
EVT000424,2026-08-14 02:09:01.735196,Ransomware,South America,Laptop,1,311,7,0,351
EVT000425,2026-08-14 02:17:01.735196,Phishing,Europe,Server,6,405,34,0,34
EVT000426,2026-08-14 02:25:01.735196,Malware,Africa,Firewall,2,595,51,0,48
EVT000427,2026-08-14 02:33:01.735196,Unauthorized Access,North America,Desktop,3,371,63,0,435
EVT000428,2026-08-14 02:41:01.735196,Unauthorized Access,Europe,Firewall,5,604,21,0,445
EVT000429,2026-08-14 02:49:01.735196,Phishing,Europe,Firewall,2,852,69,0,60
EVT000430,2026-08-14 02:57:01.735196,Phishing,Oceania,Router,7,266,61,0,260
EVT000431,2026-08-14 03:05:01.735196,Ransomware,Oceania,Laptop,32,8408,874,1,1260
EVT000432,2026-08-14 03:13:01.735196,Unauthorized Access,Asia,Router,5,643,72,0,348
EVT000433,2026-08-14 03:21:01.735196,Phishing,Asia,Router,3,773,65,0,225
EVT000434,2026-08-14 03:29:01.735196,Phishing,Asia,Firewall,4,292,73,0,399
EVT000435,2026-08-14 03:37:01.735196,DDoS,Asia,Router,4,654,78,0,104
EVT000436,2026-08-14 03:45:01.735196,DDoS,Europe,Laptop,4,618,82,0,460
EVT000437,2026-08-14 03:53:01.735196,Phishing,Asia,Server,4,212,16,0,340
EVT000438,2026-08-14 04:01:01.735196,Ransomware,Africa,Server,3,945,73,0,68
EVT000439,2026-08-14 04:09:01.735196,Unauthorized Access,North America,Desktop,1,588,23,0,388
EVT000440,2026-08-14 04:17:01.735196,Phishing,Asia,Router,1,551,37,0,191
EVT000441,2026-08-14 04:25:01.735196,Phishing,South America,Server,4,503,33,0,328
EVT000442,2026-08-14 04:33:01.735196,Phishing,South America,Desktop,2,768,78,0,15
EVT000443,2026-08-14 04:41:01.735196,DDoS,North America,Router,4,830,53,0,396
EVT000444,2026-08-14 04:49:01.735196,Phishing,South America,Server,2,735,28,0,31
EVT000445,2026-08-14 04:57:01.735196,Malware,Asia,Server,2,594,24,0,447
EVT000446,2026-08-14 05:05:01.735196,Brute Force,Asia,Laptop,2,933,34,0,415
EVT000447,2026-08-14 05:13:01.735196,Ransomware,South America,Laptop,5,199,63,0,422
EVT000448,2026-08-14 05:21:01.735196,DDoS,South America,Firewall,1,365,57,0,159
EVT000449,2026-08-14 05:29:01.735196,Malware,North America,Desktop,54,11124,583,1,1580
EVT000450,2026-08-14 05:37:01.735196,Phishing,Africa,Firewall,4,172,50,0,297
EVT000451,2026-08-14 05:45:01.735196,Malware,Asia,Laptop,4,855,89,0,421
EVT000452,2026-08-14 05:53:01.735196,Malware,Europe,Router,5,142,45,0,221
EVT000453,2026-08-14 06:01:01.735196,Unauthorized Access,South America,Server,3,535,51,0,234
EVT000454,2026-08-14 06:09:01.735196,DDoS,Africa,Firewall,2,395,79,0,460
EVT000455,2026-08-14 06:17:01.735196,Unauthorized Access,Africa,Laptop,48,10283,742,1,1018
EVT000456,2026-08-14 06:25:01.735196,Ransomware,South America,Server,4,849,12,0,499
EVT000457,2026-08-14 06:33:01.735196,Phishing,Africa,Router,3,895,58,0,347
EVT000458,2026-08-14 06:41:01.735196,Brute Force,North America,Firewall,4,779,40,0,116
EVT000459,2026-08-14 06:49:01.735196,Malware,Africa,Firewall,2,761,15,0,214
EVT000460,2026-08-14 06:57:01.735196,Unauthorized Access,Africa,Server,2,921,92,0,216
EVT000461,2026-08-14 07:05:01.735196,DDoS,North America,Router,2,220,5,0,350
EVT000462,2026-08-14 07:13:01.735196,Ransomware,Oceania,Server,1,813,96,0,464
EVT000463,2026-08-14 07:21:01.735196,Malware,Asia,Laptop,4,239,64,0,243
EVT000464,2026-08-14 07:29:01.735196,Brute Force,North America,Firewall,4,410,50,0,361
EVT000465,2026-08-14 07:37:01.735196,Ransomware,Europe,Server,4,980,89,0,15
EVT000466,2026-08-14 07:45:01.735196,Ransomware,Oceania,Laptop,3,525,91,0,480
EVT000467,2026-08-14 07:53:01.735196,Brute Force,South America,Router,2,556,33,0,96
EVT000468,2026-08-14 08:01:01.735196,Phishing,North America,Router,2,144,21,0,94
EVT000469,2026-08-14 08:09:01.735196,Phishing,North America,Laptop,61,12081,798,1,1673
EVT000470,2026-08-14 08:17:01.735196,Ransomware,Asia,Firewall,2,773,77,0,20
EVT000471,2026-08-14 08:25:01.735196,Unauthorized Access,South America,Desktop,1,857,23,0,391
EVT000472,2026-08-14 08:33:01.735196,Brute Force,Europe,Desktop,58,14137,653,1,840
EVT000473,2026-08-14 08:41:01.735196,Malware,Oceania,Desktop,3,532,68,0,304
EVT000474,2026-08-14 08:49:01.735196,Ransomware,South America,Router,2,424,30,0,16
EVT000475,2026-08-14 08:57:01.735196,DDoS,Asia,Laptop,8,893,20,0,165
EVT000476,2026-08-14 09:05:01.735196,DDoS,Asia,Firewall,4,463,55,0,208
EVT000477,2026-08-14 09:13:01.735196,Malware,Oceania,Router,4,792,50,0,241
EVT000478,2026-08-14 09:21:01.735196,Unauthorized Access,Europe,Firewall,0,483,52,0,145
EVT000479,2026-08-14 09:29:01.735196,Malware,North America,Desktop,4,924,53,0,331
EVT000480,2026-08-14 09:37:01.735196,Ransomware,South America,Firewall,4,422,87,0,215
EVT000481,2026-08-14 09:45:01.735196,Phishing,Oceania,Router,1,673,8,0,381
EVT000482,2026-08-14 09:53:01.735196,Malware,Oceania,Desktop,0,578,95,0,395
EVT000483,2026-08-14 10:01:01.735196,DDoS,Asia,Server,2,223,65,0,57
EVT000484,2026-08-14 10:09:01.735196,Brute Force,South America,Desktop,2,968,49,0,489
EVT000485,2026-08-14 10:17:01.735196,Brute Force,Oceania,Laptop,2,803,48,0,80
EVT000486,2026-08-14 10:25:01.735196,Phishing,Africa,Router,3,499,91,0,286
EVT000487,2026-08-14 10:33:01.735196,Malware,Europe,Desktop,45,5615,358,1,1763
EVT000488,2026-08-14 10:41:01.735196,Unauthorized Access,North America,Firewall,7,470,94,0,327
EVT000489,2026-08-14 10:49:01.735196,DDoS,Asia,Desktop,3,777,71,0,138
EVT000490,2026-08-14 10:57:01.735196,Malware,Africa,Laptop,4,889,78,0,472
EVT000491,2026-08-14 11:05:01.735196,DDoS,Asia,Desktop,6,491,5,0,31
EVT000492,2026-08-14 11:13:01.735196,Malware,North America,Laptop,0,504,39,0,325
EVT000493,2026-08-14 11:21:01.735196,DDoS,Africa,Server,0,789,52,0,65
EVT000494,2026-08-14 11:29:01.735196,Ransomware,Oceania,Router,3,176,22,0,340
EVT000495,2026-08-14 11:37:01.735196,Unauthorized Access,Asia,Router,8,958,39,0,409
EVT000496,2026-08-14 11:45:01.735196,Phishing,North America,Router,2,798,25,0,468
EVT000497,2026-08-14 11:53:01.735196,Brute Force,South America,Server,0,607,52,0,95
EVT000498,2026-08-14 12:01:01.735196,Ransomware,Oceania,Desktop,0,561,28,0,489
EVT000499,2026-08-14 12:09:01.735196,Unauthorized Access,Africa,Desktop,1,867,62,0,217
EVT000500,2026-08-14 12:17:01.735196,Phishing,Oceania,Laptop,3,640,23,0,83
EVT000501,2026-08-14 12:25:01.735196,Unauthorized Access,Europe,Server,2,954,28,0,491
EVT000502,2026-08-14 12:33:01.735196,Phishing,Europe,Router,2,662,25,1,397
EVT000503,2026-08-14 12:41:01.735196,Unauthorized Access,Africa,Desktop,34,8414,724,1,1270
EVT000504,2026-08-14 12:49:01.735196,Unauthorized Access,Europe,Firewall,3,163,75,0,152
EVT000505,2026-08-14 12:57:01.735196,Malware,Asia,Router,1,853,51,0,439
EVT000506,2026-08-14 13:05:01.735196,Brute Force,South America,Firewall,1,211,37,0,52
EVT000507,2026-08-14 13:13:01.735196,DDoS,Africa,Server,7,841,70,0,35
EVT000508,2026-08-14 13:21:01.735196,Ransomware,Oceania,Server,2,759,12,0,483
EVT000509,2026-08-14 13:29:01.735196,Brute Force,Africa,Desktop,2,243,50,0,16
EVT000510,2026-08-14 13:37:01.735196,Unauthorized Access,Oceania,Firewall,6,278,88,0,474
EVT000511,2026-08-14 13:45:01.735196,Phishing,South America,Firewall,4,375,57,1,442
EVT000512,2026-08-14 13:53:01.735196,Malware,North America,Firewall,5,669,38,0,59
EVT000513,2026-08-14 14:01:01.735196,Phishing,Europe,Desktop,1,663,19,0,396
EVT000514,2026-08-14 14:09:01.735196,Phishing,Asia,Firewall,2,335,60,0,404
EVT000515,2026-08-14 14:17:01.735196,Malware,Asia,Laptop,2,159,14,0,58
EVT000516,2026-08-14 14:25:01.735196,Unauthorized Access,Asia,Laptop,3,615,99,0,175
EVT000517,2026-08-14 14:33:01.735196,Unauthorized Access,Africa,Server,2,741,35,0,485
EVT000518,2026-08-14 14:41:01.735196,Phishing,Africa,Firewall,2,365,44,0,417
EVT000519,2026-08-14 14:49:01.735196,Brute Force,Africa,Firewall,3,346,99,0,322
EVT000520,2026-08-14 14:57:01.735196,Unauthorized Access,North America,Server,3,188,52,0,469
EVT000521,2026-08-14 15:05:01.735196,Brute Force,Africa,Desktop,7,830,89,0,217
EVT000522,2026-08-14 15:13:01.735196,Unauthorized Access,South America,Firewall,4,147,22,0,304
EVT000523,2026-08-14 15:21:01.735196,DDoS,Oceania,Firewall,2,976,85,0,399
EVT000524,2026-08-14 15:29:01.735196,Ransomware,South America,Laptop,4,650,76,0,169
EVT000525,2026-08-14 15:37:01.735196,Brute Force,South America,Desktop,1,219,96,0,460
EVT000526,2026-08-14 15:45:01.735196,Brute Force,North America,Laptop,1,837,84,0,431
EVT000527,2026-08-14 15:53:01.735196,DDoS,South America,Laptop,3,710,14,0,196
EVT000528,2026-08-14 16:01:01.735196,Phishing,Asia,Desktop,3,407,93,0,296
EVT000529,2026-08-14 16:09:01.735196,Ransomware,South America,Laptop,2,505,8,0,136
EVT000530,2026-08-14 16:17:01.735196,Unauthorized Access,Africa,Server,1,599,81,0,429
EVT000531,2026-08-14 16:25:01.735196,DDoS,North America,Desktop,2,157,76,0,118
EVT000532,2026-08-14 16:33:01.735196,Phishing,North America,Server,5,255,93,0,384
EVT000533,2026-08-14 16:41:01.735196,DDoS,Africa,Router,5,193,86,0,478
EVT000534,2026-08-14 16:49:01.735196,Phishing,Asia,Firewall,1,948,44,0,152
EVT000535,2026-08-14 16:57:01.735196,Phishing,Europe,Router,3,791,34,0,317
EVT000536,2026-08-14 17:05:01.735196,DDoS,South America,Desktop,5,239,82,0,401
EVT000537,2026-08-14 17:13:01.735196,Malware,South America,Firewall,1,420,46,0,148
EVT000538,2026-08-14 17:21:01.735196,Phishing,Europe,Firewall,3,824,89,0,65
EVT000539,2026-08-14 17:29:01.735196,Malware,Asia,Router,1,592,68,0,209
EVT000540,2026-08-14 17:37:01.735196,Brute Force,Oceania,Router,3,214,70,0,348
EVT000541,2026-08-14 17:45:01.735196,Malware,North America,Router,3,127,70,0,302
EVT000542,2026-08-14 17:53:01.735196,Ransomware,Oceania,Desktop,4,407,62,0,114
EVT000543,2026-08-14 18:01:01.735196,Ransomware,North America,Router,3,849,60,0,394
EVT000544,2026-08-14 18:09:01.735196,Unauthorized Access,Europe,Desktop,2,559,76,0,379
EVT000545,2026-08-14 18:17:01.735196,Malware,South America,Firewall,2,283,80,0,384
EVT000546,2026-08-14 18:25:01.735196,Unauthorized Access,Asia,Firewall,4,172,30,0,369
EVT000547,2026-08-14 18:33:01.735196,Malware,Europe,Server,4,370,39,0,190
EVT000548,2026-08-14 18:41:01.735196,Ransomware,Africa,Desktop,4,231,91,0,377
EVT000549,2026-08-14 18:49:01.735196,Phishing,Africa,Firewall,2,477,25,0,442
EVT000550,2026-08-14 18:57:01.735196,Malware,North America,Server,3,864,19,0,375
EVT000551,2026-08-14 19:05:01.735196,Ransomware,South America,Firewall,2,988,9,0,372
EVT000552,2026-08-14 19:13:01.735196,Unauthorized Access,Africa,Laptop,6,651,14,0,209
EVT000553,2026-08-14 19:21:01.735196,Unauthorized Access,Asia,Laptop,3,410,41,0,246
EVT000554,2026-08-14 19:29:01.735196,Unauthorized Access,Oceania,Desktop,5,878,96,0,432
EVT000555,2026-08-14 19:37:01.735196,Unauthorized Access,Africa,Firewall,2,544,58,0,103
EVT000556,2026-08-14 19:45:01.735196,Unauthorized Access,Asia,Router,3,346,35,0,85
EVT000557,2026-08-14 19:53:01.735196,Ransomware,Asia,Server,4,589,58,0,344
EVT000558,2026-08-14 20:01:01.735196,Unauthorized Access,Asia,Server,4,628,94,0,175
EVT000559,2026-08-14 20:09:01.735196,Ransomware,Oceania,Firewall,3,338,76,0,319
EVT000560,2026-08-14 20:17:01.735196,Brute Force,North America,Firewall,3,159,10,0,67
EVT000561,2026-08-14 20:25:01.735196,Unauthorized Access,Oceania,Firewall,2,104,94,0,207
EVT000562,2026-08-14 20:33:01.735196,DDoS,Europe,Laptop,5,655,19,0,248
EVT000563,2026-08-14 20:41:01.735196,Brute Force,North America,Laptop,73,6895,616,1,1080
