event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer,prediction,anomaly_score,risk_score,severity,threat_detected
EVT000190,2026-08-12 18:57:01.735196,Brute Force,Asia,Firewall,6,558,88,0,399,1,-0.14211972427060365,20.780705178321966,Low,Normal
EVT000191,2026-08-12 19:05:01.735196,Phishing,North America,Laptop,74,6266,421,1,1870,-1,0.11248773066590534,88.53354139988232,High,Suspicious
EVT000192,2026-08-12 19:13:01.735196,DDoS,Africa,Laptop,3,794,36,0,91,1,-0.1968827191881899,6.207886693574118,Low,Normal
EVT000193,2026-08-12 19:21:01.735196,Brute Force,Oceania,Router,0,822,26,0,321,1,-0.14185745605872319,20.85049659589884,Low,Normal
EVT000194,2026-08-12 19:29:01.735196,Malware,North America,Desktop,4,306,11,0,359,1,-0.1685818067040048,13.738958746982219,Low,Normal
EVT000195,2026-08-12 19:37:01.735196,Brute Force,Europe,Desktop,7,707,40,0,363,1,-0.12859338058234204,24.380160460634333,Low,Normal
EVT000196,2026-08-12 19:45:01.735196,Ransomware,South America,Firewall,4,470,62,0,277,1,-0.21482877965569275,1.4323136610399931,Low,Normal
EVT000197,2026-08-12 19:53:01.735196,DDoS,Oceania,Firewall,3,893,12,0,487,1,-0.13657497943997682,22.256200813331883,Low,Normal
EVT000198,2026-08-12 20:01:01.735196,Brute Force,South America,Desktop,1,433,6,0,334,1,-0.15277404145933926,17.94551636689864,Low,Normal
EVT000199,2026-08-12 20:09:01.735196,Phishing,North America,Laptop,1,601,64,0,23,1,-0.15311001713354017,17.8561108746901,Low,Normal
EVT000200,2026-08-12 20:17:01.735196,Brute Force,Africa,Laptop,3,990,93,1,75,1,-0.009213027422708131,56.14811288651161,Medium,Normal
EVT000201,2026-08-12 20:25:01.735196,Brute Force,South America,Desktop,1,548,44,0,173,1,-0.19973878813955642,5.44786663859311,Low,Normal
EVT000202,2026-08-12 20:33:01.735196,Unauthorized Access,Africa,Desktop,3,369,84,0,275,1,-0.19313207439492996,7.2059596779899,Low,Normal
EVT000203,2026-08-12 20:41:01.735196,Phishing,Asia,Laptop,2,875,47,0,322,1,-0.19285366942441767,7.280045200643159,Low,Normal
EVT000204,2026-08-12 20:49:01.735196,Ransomware,North America,Firewall,1,220,41,0,213,1,-0.18007605037399055,10.680259585728473,Low,Normal
EVT000205,2026-08-12 20:57:01.735196,Malware,North America,Firewall,5,981,82,0,302,1,-0.15130195970360105,18.337247685709197,Low,Normal
EVT000206,2026-08-12 21:05:01.735196,Phishing,Oceania,Router,1,218,39,0,254,1,-0.17960176324326943,10.806470730244076,Low,Normal
EVT000207,2026-08-12 21:13:01.735196,Malware,Africa,Desktop,1,790,82,0,285,1,-0.17682303377446867,11.545910204436332,Low,Normal
EVT000208,2026-08-12 21:21:01.735196,DDoS,Asia,Laptop,2,316,54,1,48,1,-0.04287262759620303,47.19105631325968,Medium,Normal
EVT000209,2026-08-12 21:29:01.735196,Ransomware,South America,Server,4,483,49,0,443,1,-0.1916943049245557,7.588560256103055,Low,Normal
EVT000210,2026-08-12 21:37:01.735196,DDoS,South America,Server,3,875,33,0,14,1,-0.14706605092979896,19.464452831656125,Low,Normal
EVT000211,2026-08-12 21:45:01.735196,Brute Force,North America,Laptop,5,244,30,0,241,1,-0.1815432723849713,10.289821479210982,Low,Normal
EVT000212,2026-08-12 21:53:01.735196,Unauthorized Access,Asia,Server,4,386,84,0,313,1,-0.18888765673670443,8.335429097985337,Low,Normal
EVT000213,2026-08-12 22:01:01.735196,Malware,Africa,Router,2,803,74,0,170,1,-0.19161076654598125,7.610790406760586,Low,Normal
EVT000214,2026-08-12 22:09:01.735196,Unauthorized Access,Europe,Firewall,6,593,8,0,463,1,-0.1194813854102848,26.80492652531219,Low,Normal
EVT000215,2026-08-12 22:17:01.735196,DDoS,Asia,Firewall,5,554,93,0,74,1,-0.16290412392129605,15.24983010693814,Low,Normal
EVT000216,2026-08-12 22:25:01.735196,Ransomware,Africa,Firewall,3,572,37,0,300,1,-0.21569706727269683,1.2012562133201037,Low,Normal
EVT000217,2026-08-12 22:33:01.735196,Brute Force,North America,Laptop,1,966,76,0,339,1,-0.14200168760695447,20.812115565509394,Low,Normal
EVT000218,2026-08-12 22:41:01.735196,Ransomware,Oceania,Server,7,232,52,0,309,1,-0.12813312265405885,24.50263833561416,Low,Normal
EVT000219,2026-08-12 22:49:01.735196,Phishing,Africa,Server,5,120,27,0,345,1,-0.15237601900698444,18.051432943589703,Low,Normal
EVT000220,2026-08-12 22:57:01.735196,DDoS,South America,Firewall,4,888,17,0,299,1,-0.1733997981711729,12.456857298407913,Low,Normal
EVT000221,2026-08-12 23:05:01.735196,Malware,Europe,Desktop,3,768,32,0,153,1,-0.20265930198291565,4.670697344154105,Low,Normal
EVT000222,2026-08-12 23:13:01.735196,Brute Force,South America,Server,2,688,8,0,359,1,-0.16852501084624588,13.754072524580613,Low,Normal
EVT000223,2026-08-12 23:21:01.735196,Ransomware,Oceania,Firewall,2,258,75,0,250,1,-0.19222785252042346,7.4465794846120925,Low,Normal
EVT000224,2026-08-12 23:29:01.735196,Phishing,South America,Server,5,475,49,0,388,1,-0.18920619778956804,8.250663081256198,Low,Normal
EVT000225,2026-08-12 23:37:01.735196,Brute Force,Europe,Desktop,0,217,25,0,402,1,-0.11670718436859118,27.54316095317064,Low,Normal
EVT000226,2026-08-12 23:45:01.735196,Malware,North America,Laptop,3,781,76,0,58,1,-0.18275133233879437,9.968348220630983,Low,Normal
EVT000227,2026-08-12 23:53:01.735196,Unauthorized Access,Oceania,Firewall,3,159,43,0,155,1,-0.18656622620774388,8.953178104854032,Low,Normal
EVT000228,2026-08-13 00:01:01.735196,DDoS,North America,Router,2,680,51,0,117,1,-0.2085468667568111,3.1039749087523605,Low,Normal
EVT000229,2026-08-13 00:09:01.735196,Brute Force,South America,Desktop,2,531,41,0,485,1,-0.17296520700547102,12.572505067168176,Low,Normal
EVT000230,2026-08-13 00:17:01.735196,DDoS,South America,Server,2,176,61,0,267,1,-0.1919495338353846,7.520642046093413,Low,Normal
EVT000231,2026-08-13 00:25:01.735196,DDoS,Oceania,Desktop,3,736,43,0,468,1,-0.18136266223704134,10.337883111089367,Low,Normal
EVT000232,2026-08-13 00:33:01.735196,Malware,North America,Laptop,2,317,46,0,118,1,-0.20410276818739537,4.28658082498989,Low,Normal
EVT000233,2026-08-13 00:41:01.735196,Unauthorized Access,Africa,Server,1,452,40,0,145,1,-0.19792978365399694,5.929255467780157,Low,Normal
EVT000234,2026-08-13 00:49:01.735196,Brute Force,Asia,Firewall,3,927,6,0,437,1,-0.13385882441500435,22.97898878749084,Low,Normal
EVT000235,2026-08-13 00:57:01.735196,Phishing,South America,Firewall,31,10291,913,1,1932,-1,0.13336941903911548,94.09030568525084,High,Suspicious
EVT000236,2026-08-13 01:05:01.735196,Ransomware,Europe,Firewall,4,552,81,0,312,1,-0.1984158289686836,5.7999153877324865,Low,Normal
EVT000237,2026-08-13 01:13:01.735196,DDoS,North America,Router,2,732,59,0,154,1,-0.20607623625953625,3.7614270775727836,Low,Normal
EVT000238,2026-08-13 01:21:01.735196,Ransomware,Asia,Server,4,726,9,0,257,1,-0.17597884804203212,11.77055397099303,Low,Normal
EVT000239,2026-08-13 01:29:01.735196,Ransomware,South America,Router,4,842,36,0,281,1,-0.1926435251540552,7.335966070424127,Low,Normal
EVT000240,2026-08-13 01:37:01.735196,DDoS,Africa,Server,2,903,27,0,75,1,-0.17333845031211725,12.473182395597927,Low,Normal
EVT000241,2026-08-13 01:45:01.735196,Ransomware,Asia,Desktop,2,548,79,0,199,1,-0.2042052869081324,4.259299871659315,Low,Normal
EVT000242,2026-08-13 01:53:01.735196,DDoS,Africa,Server,7,338,53,0,91,1,-0.11891094442836353,26.956724886565265,Low,Normal
EVT000243,2026-08-13 02:01:01.735196,Unauthorized Access,South America,Router,4,106,56,0,408,1,-0.15551451534179334,17.21625697355654,Low,Normal
EVT000244,2026-08-13 02:09:01.735196,Unauthorized Access,Asia,Firewall,2,565,82,1,265,1,-0.05719505986383633,43.37975625543014,Medium,Normal
EVT000245,2026-08-13 02:17:01.735196,Brute Force,South America,Server,4,932,84,0,390,1,-0.1593936874524437,16.183981965137487,Low,Normal
EVT000246,2026-08-13 02:25:01.735196,Unauthorized Access,Europe,Desktop,4,636,83,1,453,1,-0.04040803846677399,47.84690083156447,Medium,Normal
EVT000247,2026-08-13 02:33:01.735196,Brute Force,South America,Server,4,927,67,0,358,1,-0.17504493377470126,12.019075132383318,Low,Normal
EVT000248,2026-08-13 02:41:01.735196,Brute Force,Africa,Laptop,144,11488,941,1,1081,-1,0.13663854814808507,94.96024395615649,High,Suspicious
EVT000249,2026-08-13 02:49:01.735196,Ransomware,Africa,Server,2,556,91,0,108,1,-0.1799875435312665,10.703811879674717,Low,Normal
EVT000250,2026-08-13 02:57:01.735196,Malware,Europe,Server,2,362,84,0,106,1,-0.18409660024135244,9.610362960934376,Low,Normal
EVT000251,2026-08-13 03:05:01.735196,Malware,Oceania,Laptop,5,223,42,0,72,1,-0.17157914607730002,12.941345638167528,Low,Normal
EVT000252,2026-08-13 03:13:01.735196,Brute Force,Asia,Firewall,4,625,75,0,95,1,-0.1971672152755275,6.1321802818515465,Low,Normal
EVT000253,2026-08-13 03:21:01.735196,DDoS,South America,Router,2,504,83,0,480,1,-0.15732178998030805,16.73532846884641,Low,Normal
EVT000254,2026-08-13 03:29:01.735196,Unauthorized Access,Europe,Router,2,312,94,0,222,1,-0.18093342123538697,10.452107163530876,Low,Normal
EVT000255,2026-08-13 03:37:01.735196,Unauthorized Access,Africa,Laptop,1,771,40,0,197,1,-0.18723396055431757,8.775489294311546,Low,Normal
EVT000256,2026-08-13 03:45:01.735196,Ransomware,South America,Desktop,3,609,72,0,121,1,-0.20695614921591,3.5272760452030303,Low,Normal
EVT000257,2026-08-13 03:53:01.735196,Unauthorized Access,Asia,Server,4,120,46,0,114,1,-0.16619119457581588,14.375117464451234,Low,Normal
EVT000258,2026-08-13 04:01:01.735196,Ransomware,Africa,Firewall,4,196,14,0,453,1,-0.1529054784316604,17.91054006323403,Low,Normal
EVT000259,2026-08-13 04:09:01.735196,DDoS,Europe,Router,5,954,92,0,78,1,-0.1271379308698098,24.767465875656473,Low,Normal
EVT000260,2026-08-13 04:17:01.735196,Ransomware,Asia,Firewall,3,604,91,0,118,1,-0.18398736713361102,9.639430659916801,Low,Normal
EVT000261,2026-08-13 04:25:01.735196,DDoS,South America,Desktop,2,247,25,0,424,1,-0.17352699532401095,12.423009240556528,Low,Normal
EVT000262,2026-08-13 04:33:01.735196,Brute Force,Europe,Firewall,4,590,62,0,359,1,-0.20585697455743907,3.819774160126024,Low,Normal
EVT000263,2026-08-13 04:41:01.735196,DDoS,North America,Desktop,2,722,96,0,145,1,-0.16726994801277484,14.088053580340098,Low,Normal
EVT000264,2026-08-13 04:49:01.735196,Brute Force,South America,Router,3,660,40,0,87,1,-0.20851311690372493,3.112955982261069,Low,Normal
EVT000265,2026-08-13 04:57:01.735196,Brute Force,Europe,Router,2,866,14,0,149,1,-0.17918470884036014,10.917451842964597,Low,Normal
EVT000266,2026-08-13 05:05:01.735196,Phishing,Africa,Firewall,2,259,99,0,297,1,-0.15990815386962615,16.047078829628166,Low,Normal
EVT000267,2026-08-13 05:13:01.735196,Malware,South America,Server,2,501,59,0,497,1,-0.15759228887396304,16.663346808904482,Low,Normal
EVT000268,2026-08-13 05:21:01.735196,DDoS,North America,Laptop,4,824,48,0,183,1,-0.19658791976195145,6.286334896314781,Low,Normal
EVT000269,2026-08-13 05:29:01.735196,Brute Force,Europe,Server,0,221,36,0,48,1,-0.1127224601925047,28.603524109299755,Low,Normal
EVT000270,2026-08-13 05:37:01.735196,Ransomware,Asia,Firewall,6,746,27,0,212,1,-0.16012851094151787,15.988440261461085,Low,Normal
EVT000271,2026-08-13 05:45:01.735196,Brute Force,North America,Desktop,3,880,86,0,222,1,-0.1799290271043097,10.719383512849653,Low,Normal
EVT000272,2026-08-13 05:53:01.735196,Unauthorized Access,South America,Desktop,5,782,41,0,193,1,-0.18846660579589408,8.447473717577372,Low,Normal
EVT000273,2026-08-13 06:01:01.735196,DDoS,Africa,Server,2,129,43,0,290,1,-0.18280928869999918,9.952925624895574,Low,Normal
EVT000274,2026-08-13 06:09:01.735196,Phishing,Oceania,Desktop,3,228,9,0,397,1,-0.15447402262222398,17.493139411410873,Low,Normal
EVT000275,2026-08-13 06:17:01.735196,Brute Force,North America,Router,1,973,93,0,393,1,-0.112794263232882,28.584416814754487,Low,Normal
EVT000276,2026-08-13 06:25:01.735196,Brute Force,Oceania,Server,5,333,94,0,21,1,-0.12546958930059732,25.211423312522026,Low,Normal
EVT000277,2026-08-13 06:33:01.735196,Brute Force,Asia,Server,4,854,99,0,321,1,-0.15383083804671965,17.66429535503886,Low,Normal
EVT000278,2026-08-13 06:41:01.735196,Malware,Asia,Desktop,55,6828,768,1,1521,-1,0.0783313111184909,79.44427769357034,High,Suspicious
EVT000279,2026-08-13 06:49:01.735196,Phishing,Europe,Firewall,1,137,50,0,66,1,-0.14985245162547983,18.72297198998483,Low,Normal
EVT000280,2026-08-13 06:57:01.735196,Brute Force,Europe,Laptop,5,797,59,0,385,1,-0.17417268947786935,12.25118548046083,Low,Normal
EVT000281,2026-08-13 07:05:01.735196,Unauthorized Access,South America,Firewall,5,977,87,0,118,1,-0.13071635767717193,23.815221309720616,Low,Normal
EVT000282,2026-08-13 07:13:01.735196,DDoS,Africa,Laptop,5,449,59,0,490,1,-0.15582550752042906,17.1334997654043,Low,Normal
EVT000283,2026-08-13 07:21:01.735196,Brute Force,Asia,Router,1,862,96,0,468,1,-0.11925746390394426,26.864513614580094,Low,Normal
EVT000284,2026-08-13 07:29:01.735196,Malware,South America,Desktop,2,297,8,0,56,1,-0.14057348020778043,21.192171609158194,Low,Normal
EVT000285,2026-08-13 07:37:01.735196,Phishing,North America,Router,1,177,79,0,99,1,-0.16103615509093577,15.746909763391795,Low,Normal
EVT000286,2026-08-13 07:45:01.735196,Unauthorized Access,Asia,Router,2,149,7,0,122,1,-0.13725488028464028,22.075274411994297,Low,Normal
EVT000287,2026-08-13 07:53:01.735196,DDoS,Asia,Laptop,5,646,50,0,78,1,-0.18802482048419927,8.56503589923389,Low,Normal
EVT000288,2026-08-13 08:01:01.735196,DDoS,North America,Laptop,4,681,94,0,240,1,-0.17591379726689665,11.787864440220797,Low,Normal
EVT000289,2026-08-13 08:09:01.735196,Ransomware,Africa,Desktop,3,908,58,0,373,1,-0.1855530208169887,9.22279919240528,Low,Normal
EVT000290,2026-08-13 08:17:01.735196,Ransomware,North America,Router,4,975,34,0,400,1,-0.1579622745105963,16.56489102625902,Low,Normal
EVT000291,2026-08-13 08:25:01.735196,Unauthorized Access,Oceania,Server,3,281,99,0,214,1,-0.16180403403107252,15.54257177147383,Low,Normal
EVT000292,2026-08-13 08:33:01.735196,Brute Force,South America,Desktop,1,327,60,0,347,1,-0.1849538419953713,9.382244895118879,Low,Normal
EVT000293,2026-08-13 08:41:01.735196,Phishing,Africa,Desktop,3,618,74,0,475,1,-0.17673765366207966,11.568630453427918,Low,Normal
EVT000294,2026-08-13 08:49:01.735196,Phishing,Africa,Desktop,3,525,30,0,393,1,-0.19823282287526023,5.848614597574369,Low,Normal
EVT000295,2026-08-13 08:57:01.735196,Brute Force,Oceania,Laptop,3,698,94,0,314,1,-0.17970009952590088,10.780302753138194,Low,Normal
EVT000296,2026-08-13 09:05:01.735196,Brute Force,Oceania,Server,4,277,72,0,336,1,-0.19832363746000298,5.824448197230205,Low,Normal
EVT000297,2026-08-13 09:13:01.735196,DDoS,North America,Firewall,4,142,45,0,186,1,-0.18647098919264105,8.978521345051385,Low,Normal
EVT000298,2026-08-13 09:21:01.735196,Phishing,North America,Desktop,1,297,69,0,14,1,-0.13996758736819237,21.353403959321167,Low,Normal
EVT000299,2026-08-13 09:29:01.735196,DDoS,Europe,Laptop,6,443,44,0,68,1,-0.15108461633934278,18.395084285058203,Low,Normal
EVT000300,2026-08-13 09:37:01.735196,Unauthorized Access,Asia,Firewall,1,930,53,0,400,1,-0.15287022430175262,17.919921435395235,Low,Normal
EVT000301,2026-08-13 09:45:01.735196,Ransomware,Europe,Desktop,4,843,89,0,125,1,-0.16533812973976864,14.60212402298855,Low,Normal
EVT000302,2026-08-13 09:53:01.735196,DDoS,Asia,Desktop,5,859,7,0,106,1,-0.14087256950356103,21.112581841931238,Low,Normal
EVT000303,2026-08-13 10:01:01.735196,DDoS,North America,Laptop,4,526,23,0,276,1,-0.2022010551272917,4.792640058541148,Low,Normal
EVT000304,2026-08-13 10:09:01.735196,Phishing,Oceania,Router,2,575,45,0,94,1,-0.2113511707168294,2.357729882400039,Low,Normal
EVT000305,2026-08-13 10:17:01.735196,Unauthorized Access,Asia,Server,2,337,86,0,477,1,-0.15430234649382824,17.538823637794778,Low,Normal
EVT000306,2026-08-13 10:25:01.735196,Malware,Asia,Firewall,3,382,44,0,229,1,-0.2112629989666916,2.381193005849999,Low,Normal
EVT000307,2026-08-13 10:33:01.735196,Ransomware,Oceania,Desktop,1,712,36,0,116,1,-0.18481835855267492,9.418297993037907,Low,Normal
EVT000308,2026-08-13 10:41:01.735196,Brute Force,Asia,Server,4,913,20,1,118,1,-0.03908789890060904,48.19819926404077,Medium,Normal
EVT000309,2026-08-13 10:49:01.735196,DDoS,North America,Firewall,5,346,31,0,140,1,-0.18493638251152789,9.38689098668619,Low,Normal
EVT000310,2026-08-13 10:57:01.735196,Unauthorized Access,Asia,Firewall,3,744,65,0,274,1,-0.20838558565422594,3.146892945586007,Low,Normal
EVT000311,2026-08-13 11:05:01.735196,Malware,Oceania,Router,4,463,77,0,235,1,-0.20385660013457946,4.35208787689289,Low,Normal
EVT000312,2026-08-13 11:13:01.735196,Ransomware,Oceania,Router,4,317,66,0,172,1,-0.20086976032287235,5.146906978450979,Low,Normal
EVT000313,2026-08-13 11:21:01.735196,Malware,North America,Desktop,1,437,62,0,288,1,-0.19376283715303416,7.038109267422972,Low,Normal
EVT000314,2026-08-13 11:29:01.735196,Malware,North America,Laptop,6,371,38,0,433,1,-0.1480273437894789,19.20864603409361,Low,Normal
EVT000315,2026-08-13 11:37:01.735196,Phishing,South America,Router,0,146,43,0,157,1,-0.12691948551382437,24.825595722762213,Low,Normal
EVT000316,2026-08-13 11:45:01.735196,Brute Force,Oceania,Firewall,3,615,62,0,303,1,-0.21273897310877005,1.9884258956314997,Low,Normal
EVT000317,2026-08-13 11:53:01.735196,Brute Force,Oceania,Laptop,1,412,57,0,151,1,-0.1896903431762545,8.121828585425071,Low,Normal
EVT000318,2026-08-13 12:01:01.735196,Brute Force,North America,Router,3,306,86,0,143,1,-0.18508448608321415,9.347479583595932,Low,Normal
EVT000319,2026-08-13 12:09:01.735196,Ransomware,North America,Desktop,2,987,50,0,109,1,-0.16766704064956928,13.982384434115646,Low,Normal
EVT000320,2026-08-13 12:17:01.735196,DDoS,Europe,Desktop,1,758,34,0,93,1,-0.1732969867447237,12.484216142789174,Low,Normal
EVT000321,2026-08-13 12:25:01.735196,Brute Force,Asia,Firewall,0,523,92,0,111,1,-0.11746164741894072,27.34239302397431,Low,Normal
EVT000322,2026-08-13 12:33:01.735196,Brute Force,Asia,Server,4,812,32,0,336,1,-0.19451216186697162,6.838708685720318,Low,Normal
EVT000323,2026-08-13 12:41:01.735196,Phishing,North America,Router,5,219,42,0,173,1,-0.18621111931911416,9.047674547907818,Low,Normal
EVT000324,2026-08-13 12:49:01.735196,Phishing,Oceania,Firewall,1,419,37,0,98,1,-0.1871297272045691,8.803226522493231,Low,Normal
EVT000325,2026-08-13 12:57:01.735196,Malware,Asia,Laptop,2,433,98,0,77,1,-0.1569231077289014,16.841420622710224,Low,Normal
EVT000326,2026-08-13 13:05:01.735196,Unauthorized Access,Europe,Server,6,161,52,0,44,1,-0.12369892020247125,25.68261082522792,Low,Normal
EVT000327,2026-08-13 13:13:01.735196,Unauthorized Access,Europe,Firewall,4,968,71,0,210,1,-0.1727970060190594,12.617264533804743,Low,Normal
EVT000328,2026-08-13 13:21:01.735196,Phishing,Asia,Laptop,7,687,50,0,370,1,-0.12997901588559096,24.01143315142319,Low,Normal
EVT000329,2026-08-13 13:29:01.735196,Unauthorized Access,North America,Desktop,2,632,55,0,166,1,-0.21660550843597753,0.9595136242508646,Low,Normal
EVT000330,2026-08-13 13:37:01.735196,Phishing,Europe,Firewall,3,175,49,1,203,1,-0.049419537519640455,45.44887749170641,Medium,Normal
EVT000331,2026-08-13 13:45:01.735196,Phishing,North America,Server,3,361,90,0,410,1,-0.16812425859485053,13.860715520014432,Low,Normal
EVT000332,2026-08-13 13:53:01.735196,Ransomware,Europe,Firewall,0,361,94,0,476,1,-0.09124901221444226,34.31775979156862,Low,Normal
EVT000333,2026-08-13 14:01:01.735196,Phishing,Asia,Server,3,523,18,0,246,1,-0.20167038237160073,4.93385581482189,Low,Normal
EVT000334,2026-08-13 14:09:01.735196,DDoS,Africa,Server,4,235,47,0,362,1,-0.19432364585359435,6.888874124052345,Low,Normal
EVT000335,2026-08-13 14:17:01.735196,DDoS,South America,Desktop,4,481,13,0,314,1,-0.1857659561237619,9.166135608186234,Low,Normal
EVT000336,2026-08-13 14:25:01.735196,Malware,South America,Firewall,2,282,45,0,201,1,-0.208594608566885,3.091270476984392,Low,Normal
EVT000337,2026-08-13 14:33:01.735196,Unauthorized Access,North America,Firewall,3,100,44,0,341,1,-0.16871180040559386,13.704366507820195,Low,Normal
EVT000338,2026-08-13 14:41:01.735196,Brute Force,North America,Server,4,701,96,0,17,1,-0.12582726524671706,25.11624322518371,Low,Normal
EVT000339,2026-08-13 14:49:01.735196,DDoS,South America,Server,1,769,51,0,184,1,-0.1881371050411051,8.535156188146296,Low,Normal
EVT000340,2026-08-13 14:57:01.735196,DDoS,North America,Server,5,850,32,0,122,1,-0.17380768215843445,12.348316497851936,Low,Normal
